,index,term,course,Course,Instructor,Qtr/Yr,Enrollment,CAPEs Returned,Question,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,Major,Minor,Gen. Ed.,Elective,Interest,A,B,C,D,F,P,NP,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,Very Rarely,Some of the Time,Most of the Time,Yes,No,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8,0.0,FA12,SE 101A,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,1,1,4,22,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,SE 101A,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,1,0,10,31,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,SE 101A,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,2,8,8,27,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,SE 101A,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,1,0,3,32,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,SE 101A,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3,,,,,,,,,,,,,,,,
13,0.0,FA12,SE 101A,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,1,0,0,23,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,SE 101A,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,1,0,0,22,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,SE 101A,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,1,0,1,20,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,SE 101A,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,1,0,3,28,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,SE 101A,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,1,1,6,31,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,SE 101A,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,1,0,3,25,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,SE 101A,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,1,0,8,24,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,SE 101A,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,1,0,5,26,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,SE 101A,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,1,2,7,28,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,SE 101A,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,1,3,4,29,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,SE 101A,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,1,0,1,28,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,SE 101A,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,SE 101A,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,,,,,,,,,,,,,,,,
26,0.0,FA12,SE 101A,,,,,,"This course provided me with an ability to apply knowledge of mathematics, science, and engineering",,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0,FA12,SE 101A,,,,,,"This course provided me with an ability to identify, formulate, and solve engineering problems",,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0,FA12,SE 101A,,,,,,This course provided me with recognition for the need for and an ability to engage in life-long learning,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,FA12,SE 101A,,,,,,This course provided me with a knowledge of contemporary issues,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,FA12,SE 101A,,,,,,"This course provided me with an ability to use modern engineering techniques, skills, and computing tools necessary for engineering practice",,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,FA12,SE 101A,,,,,,Grade received,,,,,,,,,,,,,19,41,27,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,SE 101A,,,,,,Grade received,,,,,,,,,,,,,20 %,44 %,29 %,7 %,0 %,0 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,SE 101C,SE 101C (A00) - Mechanics III: Vibrations     ,"Lubarda, Vlado",FA12,63,18,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,SE 101C,,,,,,Your class level is,0,0,10,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,SE 101C,,,,,,Your reason for taking this class is,,,,,,,,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,SE 101C,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,6,7,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,SE 101C,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,4,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,SE 101C,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,3,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,SE 101C,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,,,,,,,,,,,,,,,,,,
7,0.0,FA12,SE 101C,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,3,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,SE 101C,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,SE 101C,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,SE 101C,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,0,2,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,SE 101C,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,1,0,5,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,SE 101C,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,,,,,,,,,,,,,,,,
13,0.0,FA12,SE 101C,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,3,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,SE 101C,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,1,0,2,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,SE 101C,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,1,4,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,SE 101C,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,1,6,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,SE 101C,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,2,0,5,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,SE 101C,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,1,2,3,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,SE 101C,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,1,4,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,SE 101C,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,3,5,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,SE 101C,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,1,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,SE 101C,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,1,1,2,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,SE 101C,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,1,3,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,SE 101C,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,SE 101C,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,,,,,,,,,,,,,,,,
0,,FA12,SE 101C,,,,,,Grade received,,,,,,,,,,,,,2,29,24,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,SE 101C,,,,,,Grade received,,,,,,,,,,,,,4 %,51 %,42 %,0 %,4 %,0 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,SE 103,SE 103 (A01) - Conceptual Structural Design  ,"Van Den Einde, Yael Dahlia",FA12,142,125,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,SE 103,,,,,,Your class level is,0,0,49,71,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,SE 103,,,,,,Your reason for taking this class is,,,,,,,,116,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,SE 103,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,54,57,6,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,SE 103,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,5,5,18,55,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,SE 103,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,16,22,26,13,11,9,4,1,9,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,SE 103,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,109,,,,,,,,,,,,,,,,,,
7,0.0,FA12,SE 103,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,5,5,13,60,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,SE 103,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,3,7,11,66,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,SE 103,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,9,12,22,49,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,SE 103,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,5,10,35,51,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,SE 103,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,7,8,16,66,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,SE 103,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,12,,,,,,,,,,,,,,,,
13,0.0,FA12,SE 103,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,1,7,19,57,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,SE 103,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,5,10,17,59,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,SE 103,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,1,1,7,62,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,SE 103,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,6,15,13,55,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,SE 103,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,9,13,23,51,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,SE 103,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,11,25,27,36,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,SE 103,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,3,11,15,53,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,SE 103,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,2,5,14,55,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,SE 103,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,3,2,20,61,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,SE 103,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,3,7,15,61,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,SE 103,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,2,1,6,48,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,SE 103,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,SE 103,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,36,,,,,,,,,,,,,,,,
26,0.0,FA12,SE 103,,,,,,"This course provided me with an ability to design a system, component, or process to meet desired needs",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0,FA12,SE 103,,,,,,This course provided me with an ability to function in multidisciplinary teams,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0,FA12,SE 103,,,,,,"This course provided me with an ability to identify, formulate, and solve engineering problems",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,FA12,SE 103,,,,,,"This course provided me with an ability to communicate effectively through written, oral and visual means",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,FA12,SE 103,,,,,,"This course provided me with an ability to use modern engineering techniques, skills, and computing tools necessary for engineering practice",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,FA12,SE 103,,,,,,Grade received,,,,,,,,,,,,,35,60,40,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,SE 103,,,,,,Grade received,,,,,,,,,,,,,25 %,43 %,28 %,3 %,1 %,1 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,SE 110A,SE 110A (A00) - Solid Mechanics I             ,"Murakami, Hidenori",FA12,32,12,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,SE 110A,,,,,,Your class level is,0,1,9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,SE 110A,,,,,,Your reason for taking this class is,,,,,,,,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,SE 110A,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,6,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,SE 110A,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,1,2,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,SE 110A,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,SE 110A,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,,,,,,,,,,,,,,,,,,
7,0.0,FA12,SE 110A,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,0,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,SE 110A,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,0,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,SE 110A,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,1,0,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,SE 110A,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,0,3,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,SE 110A,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,1,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,SE 110A,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,
13,0.0,FA12,SE 110A,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,SE 110A,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,SE 110A,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,2,2,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,SE 110A,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,2,2,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,SE 110A,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,1,2,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,SE 110A,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,3,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,SE 110A,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,SE 110A,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,1,2,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,SE 110A,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,2,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,SE 110A,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,SE 110A,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,2,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,SE 110A,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,SE 110A,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,
0,,FA12,SE 110A,,,,,,Grade received,,,,,,,,,,,,,11,13,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,SE 110A,,,,,,Grade received,,,,,,,,,,,,,37 %,43 %,20 %,0 %,0 %,0 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,SE 111A,SE 111A (A00) - Steel Bridge Design Comp A    ,"Shing, P. Benson",FA12,16,8,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,SE 111A,,,,,,Your class level is,0,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,SE 111A,,,,,,Your reason for taking this class is,,,,,,,,3,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,SE 111A,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,SE 111A,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,SE 111A,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,SE 111A,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,,,,,,,,,,,,,,,,,,
7,0.0,FA12,SE 111A,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,SE 111A,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,SE 111A,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,3,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,SE 111A,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,SE 111A,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,1,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,SE 111A,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,
13,0.0,FA12,SE 111A,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,1,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,SE 111A,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,SE 111A,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,SE 111A,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,1,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,SE 111A,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,SE 111A,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,SE 111A,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,SE 111A,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,SE 111A,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,2,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,SE 111A,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,SE 111A,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
